CP001733.1,NC_015183.1,NC_018679.1,NC_017196.2,AAJM01,NC_008542.1,NC_002696.2,ATLH01,NZ_CP009976.1,ATLG01,NZ_CP009887.1,NC_002179.2,CP000312.1,NC_003910.7,NC_014230.1,AJKU01,CP002491.1,NC_012971.2,AE014075.1,NZ_CP009789.1,NC_015948.1,AFAO01,NZ_AP012544.1,NC_008054.1,NC_009004.1,NZ_CP009494.1,AZJX01,AZKB01,NC_004547.2,NC_007205.1,NC_005072.1,NC_007577.1,NC_008817.1,NC_007335.2,NC_005042.1,NC_008820.1,NC_005071.1,NC_008819.1,NC_017731.1,ASWV01,AZUG01,NC_012660.1,ANJD01,NC_014010.1,NC_008380.1,ATYQ01,NC_003911.12,NC_016810.1,NC_003197.1,NC_016856.1,NC_022569.1,NC_020528.1,NC_007712.1,NC_007795.1,CP000410.1,NC_003098.1,CP002888.1,NC_003888.3,JPOY01,NC_021058.1,NC_002754.1,ADXL01,NZ_CP006882.1,NC_009481.1,AAOK01,NC_005070.1,CP003184.1,NC_005835.1,NC_006461.1,AAZW01,NZ_CP009840.1
KC576784,0.11223,0.19545,0.10315,0.11892,0.028843,0.3159,0.264265,0.0162435,0.02968455,-0.02524,0.0305325,-0.031204,-0.0087052,0.057847,0.1292405,0.14708,-0.013843,0.0989295,0.046901,0.083474,0.1644945,0.015087,0.10525,0.12992,-0.030948,0.414363088235294,0.059804,0.060715,0.2524,0.00810375,0.0901035,0.10328,0.12582,0.101110428571429,0.011817,0.092091,0.21446,0.106371666666667,0.10651,0.326522,0.126425,0.25947,0.10824,0.068722,0.31899,0.21713,0.35606,0.26325,0.0959561666666667,0.057347,0.078182,0.4043,0.23417,-0.0220156666666667,0.0026157,0.068038,0.059457,0.310705,0.217503666666667,0.042481,-0.016049,0.141155,0.1271988,0.1297145,0.19653,0.1376525,0.077366,0.01521,0.010787,0.11934,0.052901
KJ567041,0.24926,0.16709,0.261415,0.22898,0.15475,0.21882,0.27282,0.184245,0.09424525,0.13796,0.175795,0.073276,0.10182,0.12368,0.11815,0.3029,0.12841,0.238015,0.197,0.20476,0.1574545,0.080713,0.20123,0.15375,0.017334,0.401495294117647,0.13404,0.13353,0.31871,0.1533175,0.183606666666667,0.16009,0.159865,0.203918571428571,0.15391,0.205855,0.32898,0.216853333333333,0.19817,0.306302,0.214732,0.32142,0.23615,0.19535,0.29973,0.2672,0.27469,0.27947,0.264153333333333,0.18843,0.26722,0.33327,0.29523,0.141056666666667,0.10449,0.074491,0.088029,0.289325,0.27109,0.067217,0.21407,0.234635,0.249878,0.24902,0.29044,0.252255,0.16724,0.25837,0.24624,0.16301,0.062272
KF024732,0.21942,0.20546,0.232025,0.23838,0.15775,0.30498,0.349895,0.131645,0.019588325,0.12977,0.16765,0.024924,0.14167,0.073838,0.1279035,0.32802,0.15134,0.183665,0.23183,0.1934,0.2067435,0.013013,0.12048,0.21894,0.051715,0.500736862745098,0.094677,0.083908,0.35213,0.133635,0.14376,0.19765,0.18192,0.142867142857143,0.14637,0.126405,0.33621,0.168123333333333,0.10939,0.432788,0.271448,0.41609,0.2013,0.16265,0.45848,0.38698,0.3982,0.31503,0.236297833333333,0.28071,0.21738,0.44423,0.30216,0.121546666666667,0.085015,0.13983,0.13488,0.48403,0.209394666666667,0.1346,0.21685,0.21735,0.213516,0.206175,0.26611,0.193135,0.16888,0.22608,0.21587,0.068387,0.071845
KJ567043,0.31405,0.27734,0.1994625,0.29844,0.11286,0.20932,0.268965,0.14052,0.08875825,0.15085,0.175265,0.0074406,0.092013,0.21117,0.200925,0.36177,0.10373,0.27585,0.26492,0.2375,0.14819,0.10537,0.20417,0.15403,0.074497,0.342064607843137,0.1173,0.14608,0.36784,0.13824675,0.154603333333333,0.1378,0.2137,0.183062857142857,0.11815,0.17666,0.256,0.173293333333333,0.18313,0.297776,0.281356,0.32977,0.30574,0.27536,0.34475,0.22911,0.30081,0.25092,0.269715,0.17452,0.29186,0.35718,0.32383,0.13471,0.21333,0.12832,0.18124,0.25594,0.301976666666667,0.045758,0.14552,0.255525,0.231106,0.2536845,0.23094,0.211495,0.12936,0.20075,0.19342,0.1832,0.16684
KM215148,0.22398,0.14384,0.228965,0.19877,0.11846,0.2312,0.269865,0.16037,0.0716065,0.11509,0.15315,0.073705,0.072541,0.084879,0.107579,0.29879,0.084957,0.197335,0.17665,0.18731,0.172775,0.056066,0.12177,0.098002,-0.022932,0.436465882352941,0.14932,0.15458,0.30429,0.1419225,0.152193333333333,0.15815,0.177445,0.170135714285714,0.11664,0.16298,0.31425,0.193296666666667,0.14912,0.337364,0.196982,0.3359,0.20092,0.15794,0.30304,0.22742,0.31987,0.26746,0.241653666666667,0.19343,0.25916,0.34179,0.24266,0.111878666666667,0.093938,0.062183,0.058156,0.320605,0.227323333333333,0.048163,0.14915,0.225335,0.212976,0.204666,0.27464,0.2034875,0.15026,0.21159,0.19608,0.11719,0.03217
KM101123,0.27867,0.2638,0.31539,0.29941,0.18484,0.32889,0.380945,0.18069,0.08106605,0.15583,0.193695,0.047373,0.16009,0.16039,0.1757,0.38399,0.16694,0.276755,0.25899,0.231215,0.189185,0.063128,0.1746,0.23609,0.089205,0.471359117647059,0.18121,0.17762,0.43568,0.151395,0.160076666666667,0.19745,0.231185,0.179344285714286,0.21125,0.183265,0.40792,0.184913333333333,0.22851,0.475928,0.333892,0.41685,0.24772,0.19387,0.47194,0.36935,0.40734,0.38181,0.311398333333333,0.26617,0.29865,0.46154,0.3603,0.182566666666667,0.16009,0.18921,0.18132,0.439985,0.257573333333333,0.12464,0.19458,0.284745,0.25446,0.2418595,0.31715,0.2352825,0.21504,0.23156,0.22932,0.13415,0.084844
KM101120,0.11747,0.13504,0.1435425,0.16354,0.072423,0.27109,0.29369,0.074228,0.015744,0.059579,0.08418,0.012564,0.082751,0.0081179,0.0583659,0.26543,0.092466,0.16294,0.13424,0.1178615,0.2029255,0.042685,0.1234,0.20921,0.0097212,0.458597058823529,0.10342,0.1022,0.26049,0.0678535,0.128071666666667,0.11898,0.133885,0.115413857142857,0.099729,0.110815,0.2834,0.140493333333333,0.11364,0.402198,0.211214,0.3343,0.14478,0.069328,0.40412,0.29834,0.40368,0.27793,0.186932833333333,0.11173,0.15298,0.33828,0.19055,0.04081,0.0091871,0.069207,0.086315,0.48095,0.175780666666667,0.064186,0.12351,0.1840125,0.16282,0.14798855,0.22812,0.1445725,0.11997,0.11502,0.10552,0.043172,0.024851
KM066034,0.25364,0.20624,0.2394375,0.26562,0.1555,0.23524,0.30411,0.16912,0.0910226,0.13597,0.20328,0.039015,0.11171,0.10623,0.153635,0.33088,0.095301,0.235905,0.22715,0.21609,0.191712,0.07509,0.1815,0.12166,0.013411,0.447483823529412,0.14315,0.14394,0.34482,0.1519325,0.169643333333333,0.17941,0.194585,0.199284285714286,0.13524,0.18561,0.33684,0.21975,0.16025,0.358906,0.246504,0.36667,0.25565,0.19004,0.34951,0.29311,0.34107,0.29142,0.259145,0.21061,0.27284,0.37497,0.28885,0.137896666666667,0.10671,0.087677,0.11307,0.326725,0.262763333333333,0.035872,0.17447,0.2575325,0.240558,0.2457575,0.29975,0.224885,0.16056,0.23244,0.22273,0.12974,0.080779
KM347889,0.27113,0.18345,0.2484725,0.22541,0.14914,0.23876,0.299145,0.159785,0.07481875,0.14151,0.17756,0.043802,0.088289,0.091838,0.14668,0.30079,0.098857,0.231385,0.19333,0.2052,0.186738,0.080819,0.14947,0.10449,-0.0057006,0.444388529411765,0.14612,0.13767,0.31736,0.1440625,0.18404,0.16636,0.199885,0.200571428571429,0.13766,0.191925,0.32008,0.204986666666667,0.16205,0.348938,0.2204,0.34316,0.23553,0.19542,0.33483,0.26605,0.32845,0.31293,0.264545,0.17537,0.26454,0.36567,0.26723,0.116006666666667,0.098034,0.063649,0.070106,0.314485,0.273036666666667,0.033394,0.15445,0.241285,0.244642,0.229128,0.301,0.221685,0.16677,0.21524,0.19899,0.14119,0.063679
KM279937,0.25161,0.20774,0.2434175,0.24183,0.16277,0.22197,0.296435,0.16169,0.079642085,0.12442,0.19336,0.035934,0.11154,0.10999,0.1259385,0.30091,0.12577,0.24039,0.22157,0.212355,0.194468,0.071183,0.17779,0.1179,0.032523,0.438239852941176,0.15465,0.14544,0.3397,0.1644325,0.180363333333333,0.17447,0.19249,0.209907142857143,0.13381,0.20629,0.34161,0.223623333333333,0.15084,0.349066,0.210008,0.35666,0.22734,0.1995,0.34669,0.28008,0.34913,0.28043,0.272566666666667,0.20084,0.26281,0.40719,0.27067,0.144506666666667,0.090355,0.073271,0.11778,0.32816,0.283153333333333,0.034364,0.16636,0.259445,0.262176,0.256235,0.31369,0.2472775,0.15205,0.22281,0.21079,0.14576,0.074425
KP027205,0.13479,0.13234,0.183305,0.19676,0.086757,0.342,0.325545,0.087109,0.04397375,0.060333,0.0932165,0.013176,0.13678,0.040747,0.1133955,0.32822,0.082909,0.204915,0.15894,0.15581,0.199453,0.026464,0.12994,0.15038,0.03849,0.492464117647059,0.10668,0.10135,0.31623,0.094882,0.144176666666667,0.18875,0.16313,0.131233428571429,0.15043,0.121415,0.278,0.155663333333333,0.12138,0.391864,0.236684,0.35405,0.15553,0.1007,0.3258,0.32812,0.43782,0.35461,0.22008,0.21972,0.18136,0.34682,0.21013,0.0831583333333333,0.0088702,0.10339,0.028484,0.45485,0.172326666666667,0.12173,0.08351,0.183295,0.17909,0.158059,0.24421,0.165255,0.17249,0.13025,0.12873,0.10949,0.055878
KP027199,0.093318,0.16596,0.08410225,0.014156,-0.002517,0.33937,0.27619,0.030211,0.027450125,-0.022899,0.030268235,-0.010749,0.027185,0.086556,0.1040695,0.14316,0.02403,0.051343,0.0040407,0.0350925,0.1441445,0.057909,0.071097,0.13412,-0.008903,0.334280784313725,0.03931,0.047082,0.16757,0.04149485,0.050583,0.054588,0.108315,0.074899,0.015177,0.065043,0.22517,0.0659096666666667,0.071691,0.293154,0.0738898,0.20759,0.072969,0.014164,0.23036,0.1484,0.30838,0.26867,0.0648075,0.035237,0.035124,0.36618,0.13497,0.0081204,0.023502,0.079901,-0.021174,0.252525,0.166292333333333,0.073177,0.013121,0.11562025,0.0791306,0.07847505,0.10378,0.098852,0.062241,0.041411,0.054405,0.12929,0.028164
KP027206,0.10408,0.14351,0.119555,0.020264,0.026637,0.39008,0.29164,0.0362795,0.026409,-0.027562,0.0269988,-0.014678,0.038482,0.075012,0.090946,0.16673,0.014646,0.048489,0.0026402,0.043651,0.159934,0.040421,0.057307,0.094484,-0.0065027,0.378122647058823,0.034511,0.037223,0.14097,0.045088075,0.0607638333333333,0.065954,0.12541,0.0780558571428571,0.014973,0.0764815,0.21806,0.069049,0.11058,0.346454,0.060645,0.26254,0.074623,0.020512,0.2271,0.14107,0.3147,0.24628,0.0722838333333333,0.058197,0.023904,0.35595,0.13163,0.0237333666666667,0.0076514,0.089886,-0.021303,0.314895,0.174790966666667,0.07824,-0.001187,0.114412,0.09124,0.08137855,0.11047,0.10857,0.050605,0.03086,0.039878,0.14872,-0.022237
KP027201,0.15132,0.18537,0.1797625,0.12593,0.088988,0.42275,0.35474,0.1055895,0.0383075,0.070214,0.120325,0.016183,0.087415,0.05288,0.1256325,0.2435,0.074759,0.13378,0.11536,0.1122995,0.184988,0.021419,0.13567,0.13325,-0.0076066,0.500689509803922,0.1239,0.11754,0.25453,0.08480775,0.140146666666667,0.16663,0.18433,0.140419571428571,0.11569,0.13568,0.29871,0.151143333333333,0.14779,0.455754,0.1615362,0.33965,0.10511,0.10378,0.33677,0.29766,0.43493,0.30353,0.188738,0.16982,0.15634,0.44775,0.23257,0.073089,0.0089622,0.10187,0.023327,0.45387,0.208691333333333,0.10878,0.087468,0.1814225,0.186728,0.1642755,0.18264,0.1828475,0.15156,0.13906,0.14013,0.075541,0.018437
KC661272,0.15933,0.1409,0.183505,0.18945,0.058397,0.28437,0.34088,0.119465,0.037145,0.08022,0.1117495,0.020757,0.10162,0.052114,0.0715107,0.31117,0.090131,0.199925,0.14691,0.1425245,0.244065,0.032379,0.13176,0.21304,0.020611,0.495631470588235,0.13725,0.13274,0.32421,0.09792,0.131448333333333,0.13199,0.12466,0.131699428571429,0.12216,0.115705,0.32817,0.153196666666667,0.1132,0.423846,0.250336,0.37012,0.16602,0.098803,0.43451,0.35774,0.45927,0.33518,0.213358,0.16499,0.19852,0.3855,0.22672,0.0562313333333333,-0.014047,0.091471,0.064776,0.49251,0.176399,0.10248,0.14773,0.2148,0.17279,0.1570305,0.25631,0.14326,0.15136,0.14405,0.13239,0.070246,0.05013
GQ303264,0.11007,0.19817,0.103575,0.12058,0.029774,0.31544,0.26604,0.021356,0.02525815,-0.027718,0.02609465,-0.020151,-0.011514,0.063893,0.123919,0.14393,-0.017207,0.09688,0.048232,0.086244,0.166617,0.017315,0.10271,0.12151,-0.032977,0.413523774509804,0.051973,0.056275,0.25522,0.0103605,0.0927461666666667,0.10872,0.13131,0.101539285714286,0.013588,0.091395,0.21235,0.108442333333333,0.10876,0.32522,0.1278538,0.26477,0.11303,0.074905,0.31898,0.21608,0.36008,0.25955,0.0941446666666667,0.061911,0.076195,0.39993,0.23335,-0.0202105333333333,0.0097444,0.062309,0.063256,0.306965,0.21982,0.046981,-0.014276,0.1427525,0.1270546,0.1311275,0.19094,0.1426425,0.084987,0.02088,0.016632,0.12456,0.054242
EU826470,0.12345,0.12576,0.18366,0.18866,0.091455,0.34627,0.32965,0.0903205,0.04482325,0.069575,0.078484,-0.016509,0.12253,0.048974,0.1144285,0.31303,0.061525,0.201845,0.14757,0.151645,0.1957025,0.056989,0.11898,0.13806,0.022656,0.493219754901961,0.12865,0.13098,0.33081,0.08287425,0.127455,0.19202,0.16609,0.116792142857143,0.12658,0.1044215,0.26266,0.147026666666667,0.11341,0.38435,0.244826,0.33978,0.14166,0.094541,0.33374,0.32984,0.42877,0.37076,0.222145,0.20689,0.19188,0.36564,0.228,0.0800533333333333,-0.0079515,0.1234,0.0088894,0.44644,0.186567666666667,0.12124,0.085997,0.176085,0.1585508,0.1349654,0.2394,0.1449025,0.16349,0.10755,0.11038,0.11608,0.042414
FJ168659,0.11606,0.16784,0.15383,0.099627,0.048353,0.42409,0.36295,0.04867,0.026051,0.017955,0.061579,0.008696,0.081559,0.10051,0.1270795,0.18862,0.05012,0.1004285,0.029684,0.0665325,0.1755885,0.023822,0.11651,0.12983,-0.0051334,0.468865049019608,0.085127,0.074121,0.23278,0.06944575,0.110230333333333,0.1402,0.181765,0.130783142857143,0.098624,0.13535,0.27669,0.14367,0.12127,0.416008,0.1269142,0.31622,0.092213,0.063793,0.31929,0.24657,0.38876,0.26993,0.1259645,0.15021,0.071699,0.43134,0.19053,0.0348355,0.027851,0.11229,0.026376,0.40491,0.200116,0.083219,0.037053,0.158565,0.171246,0.162588,0.17202,0.175685,0.10842,0.087606,0.094746,0.1203,-0.0089513
FJ168660,0.19326,0.19936,0.208965,0.13704,0.074308,0.26282,0.295385,0.099939,0.03510775,0.080116,0.0874805,0.029843,0.086487,0.0084178,0.1342815,0.27464,0.096889,0.152915,0.15143,0.13923,0.1614645,0.04522,0.14736,0.18858,0.017898,0.397132745098039,0.064652,0.042213,0.25863,0.0725285,0.131377333333333,0.13006,0.1305,0.114069142857143,0.057044,0.150755,0.2332,0.131478,0.10651,0.314064,0.181284,0.30589,0.15125,0.11317,0.33149,0.2939,0.31112,0.22844,0.188136666666667,0.18879,0.13295,0.40604,0.24528,0.0682206666666667,0.027994,0.064381,0.13743,0.36308,0.179910333333333,0.051749,0.15975,0.1710625,0.179964,0.1771465,0.23936,0.18245,0.14606,0.19559,0.19588,0.077176,0.028633
FJ168661,0.20351,0.19425,0.2014525,0.12427,0.057979,0.25982,0.297395,0.099007,0.03770625,0.075435,0.0837635,0.033516,0.081888,0.0013028,0.1287165,0.26562,0.087531,0.15408,0.14305,0.1361,0.1646585,0.035741,0.14541,0.18041,0.013104,0.396904901960784,0.072523,0.045083,0.25225,0.08206175,0.132975,0.12318,0.137675,0.122792428571429,0.048471,0.15668,0.2361,0.143263333333333,0.097349,0.307198,0.173122,0.29685,0.15026,0.11054,0.32197,0.28963,0.30775,0.22135,0.187028333333333,0.179,0.12374,0.39823,0.23864,0.0551483333333333,0.018862,0.047061,0.12813,0.36256,0.176563333333333,0.052867,0.16552,0.1718675,0.18536,0.1793145,0.24476,0.18711,0.14065,0.18972,0.1917,0.07917,0.027677
FJ168662,0.19248,0.19809,0.203735,0.13446,0.066863,0.26321,0.29584,0.1008245,0.03558925,0.077668,0.0838275,0.02772,0.083447,0.011753,0.1308545,0.27567,0.096609,0.15132,0.15281,0.13987,0.154961,0.041042,0.15503,0.19829,0.024819,0.395951029411765,0.069849,0.051325,0.24882,0.079385,0.132951333333333,0.12872,0.13369,0.116541857142857,0.057342,0.14936,0.2351,0.1375,0.11115,0.30998,0.177392,0.29674,0.1499,0.11714,0.3345,0.28912,0.32005,0.22379,0.188363333333333,0.18479,0.13174,0.3971,0.24299,0.0719246666666667,0.027566,0.059665,0.13794,0.367365,0.180707666666667,0.056233,0.15804,0.17606,0.180184,0.176495,0.24149,0.181695,0.14195,0.19075,0.19111,0.076302,0.028761
FJ174690,0.2548,0.20284,0.247975,0.24691,0.16001,0.25366,0.31287,0.17492,0.084166225,0.14087,0.19401,0.030747,0.10368,0.071589,0.16005,0.33295,0.12932,0.237005,0.19853,0.224935,0.210421,0.093805,0.16498,0.12812,0.032056,0.464911715686274,0.15861,0.15626,0.33773,0.1668975,0.183835,0.19497,0.20604,0.196022857142857,0.16251,0.182555,0.31793,0.211506666666667,0.17152,0.356016,0.226852,0.34555,0.23308,0.20485,0.33986,0.28409,0.37121,0.32138,0.26233,0.20044,0.26179,0.36778,0.28949,0.140803333333333,0.12747,0.089082,0.079525,0.32635,0.28268,0.029125,0.17578,0.249595,0.242926,0.2332175,0.27516,0.2327,0.13999,0.24384,0.23245,0.13923,0.097875
FJ174691,0.18056,0.21776,0.128485,0.0794,0.0095816,0.18597,0.16741,0.0400235,0.00180175,-0.012547,0.02699,0.034496,0.0087,0.029049,0.0896185,0.20384,0.015388,0.131825,0.034195,0.0938745,0.1422875,0.058261,0.082074,0.11207,0.024616,0.316794754901961,0.083667,0.076444,0.25455,0.029222125,-0.000737065000000001,0.042492,0.0223945,0.01721025,-0.0061959,0.00852265,0.13976,0.0192276,0.096727,0.25418,0.191828,0.25699,0.15228,0.039185,0.34005,0.17931,0.2954,0.25036,0.129318166666667,0.076407,0.12099,0.27489,0.1828,0.000147666666666667,0.035305,0.090401,0.099694,0.26202,0.151634333333333,0.017282,0.045534,0.070482,0.03761588,0.05077115,0.082655,0.03380875,0.038538,0.073909,0.078553,0.074168,0.061122
FJ174692,0.24927,0.17922,0.2267125,0.24543,0.14777,0.23426,0.2816,0.15886,0.0884965,0.13416,0.193215,0.04073,0.11155,0.10326,0.147495,0.32212,0.08881,0.2343,0.19718,0.21111,0.1817585,0.075214,0.14488,0.096571,-0.0084334,0.45145318627451,0.14893,0.14743,0.34991,0.13864,0.16518,0.17279,0.198295,0.180731428571429,0.13945,0.170785,0.34672,0.205916666666667,0.15079,0.361146,0.230856,0.35459,0.24557,0.19822,0.32685,0.27533,0.34661,0.30627,0.25465,0.18633,0.25632,0.37229,0.26773,0.12486,0.10252,0.078513,0.092224,0.32664,0.270933333333333,0.053853,0.14457,0.25746,0.239198,0.2333615,0.30781,0.2189425,0.1366,0.22455,0.21376,0.12242,0.080614
FJ174693,0.27014,0.20132,0.2195975,0.25829,0.15185,0.23102,0.30658,0.15828,0.067589825,0.14328,0.176875,0.054315,0.092361,0.091878,0.142118,0.34375,0.10658,0.232385,0.21619,0.221965,0.196686,0.049341,0.18825,0.13636,-0.0048181,0.451910196078431,0.135,0.13183,0.34439,0.15037,0.187231666666667,0.17588,0.207105,0.210744285714286,0.1289,0.19945,0.31376,0.223216666666667,0.15634,0.358742,0.24352,0.34974,0.24446,0.21449,0.36066,0.27877,0.34517,0.31479,0.279298333333333,0.19611,0.29421,0.38075,0.2835,0.12022,0.11654,0.071351,0.11027,0.321225,0.28153,0.060551,0.14947,0.2445325,0.247926,0.2502135,0.3044,0.231185,0.17895,0.2354,0.21923,0.12197,0.087621
FJ174694,0.11338,0.19992,0.1064275,0.12271,0.032158,0.31564,0.268175,0.0194505,0.0302382,-0.020161,0.0335055,-0.024331,-0.0097623,0.063586,0.128148,0.15128,-0.017114,0.1027875,0.052938,0.089638,0.1657025,0.01876,0.10476,0.12826,-0.026235,0.413909019607843,0.056222,0.059359,0.25622,0.0126875,0.0942606666666667,0.10545,0.12749,0.103040428571429,0.013916,0.0975475,0.21698,0.110603666666667,0.10839,0.326224,0.1281916,0.26014,0.11577,0.074073,0.32096,0.22006,0.35486,0.26523,0.0968073333333333,0.06183,0.080242,0.40409,0.23237,-0.0170445333333333,0.011093,0.071664,0.064341,0.30666,0.225072333333333,0.044923,-0.0098469,0.1468675,0.131024,0.134942,0.20018,0.1440525,0.080595,0.019526,0.015706,0.12689,0.059414
FJ641182,0.12237,0.19099,0.1670275,0.1551,0.071398,0.32142,0.372885,0.092551,0.0334665,0.048103,0.0866955,0.025332,0.096268,0.064646,0.093934,0.21864,0.080846,0.175025,0.088084,0.120234,0.213343,0.031832,0.1322,0.16516,0.060444,0.423842450980392,0.11859,0.10824,0.3436,0.09792175,0.118352833333333,0.15325,0.11182,0.110876142857143,0.051383,0.11673,0.28919,0.144996333333333,0.08327,0.376024,0.202568,0.32628,0.14625,0.044368,0.4628,0.26816,0.43712,0.31501,0.178005166666667,0.15303,0.14128,0.40495,0.23077,0.0226583666666667,0.0127,0.12026,0.001702,0.407165,0.206846,0.10037,0.09263,0.1784325,0.191218,0.1819425,0.19665,0.2084725,0.12555,0.073496,0.079469,0.19036,-0.017902
GQ303261,0.036623,0.057745,0.06135425,-0.017688,0.043089,0.31388,0.21437,0.0063785,-0.04709425,-0.033314,0.0181,0.0076336,0.031044,-0.047227,0.0262661,0.1236,0.010532,0.0360345,0.045442,0.048106,0.0877875,-0.027357,-0.010162,0.020329,-0.0071609,0.277269019607843,0.051193,0.025125,0.040582,0.005953,0.019664,0.054361,-0.012929,0.00832141428571428,-0.021502,0.0199337,0.16171,0.0198096666666667,0.0018658,0.278496,0.04178584,0.13231,0.012285,-0.036923,0.14897,0.12186,0.10924,0.089278,0.0763656666666667,0.067892,0.019705,0.26361,0.047993,0.021477,-0.040044,0.072907,0.013354,0.315265,0.067993,0.026536,0.011421,0.05158175,0.051636798,0.0469592,0.021683,0.05453675,0.020001,0.033786,0.04099,0.019658,-0.0064071
JF792674,0.14469,0.14458,0.1664125,0.21078,0.074541,0.29396,0.290625,0.07932,0.02085525,0.053961,0.093465,0.0050241,0.079676,0.038201,0.092383,0.27483,0.085665,0.196475,0.17892,0.162905,0.2205885,0.066111,0.15352,0.18783,0.0058047,0.471492745098039,0.14206,0.12766,0.27654,0.08601525,0.122408666666667,0.12776,0.12739,0.122155714285714,0.090107,0.12018,0.29066,0.140858666666667,0.10077,0.379006,0.232048,0.35424,0.17282,0.13603,0.38168,0.32027,0.40602,0.29322,0.21123,0.18727,0.19818,0.35671,0.23721,0.0531176666666667,0.016209,0.10137,0.10926,0.432205,0.181856,0.05062,0.10209,0.201375,0.173822,0.1668355,0.22132,0.1396575,0.14157,0.1373,0.13235,0.055425,0.058259
GU247132,0.112,0.12684,0.1746175,0.17741,0.095642,0.3443,0.33413,0.0718885,0.028145,0.064729,0.0721595,0.0059479,0.13122,0.040039,0.099714,0.30132,0.083614,0.176495,0.13699,0.1406,0.206588,0.023461,0.11619,0.14613,0.015602,0.490903088235294,0.10838,0.10215,0.33133,0.093118,0.137271666666667,0.20055,0.176955,0.122348428571429,0.1375,0.1104685,0.25796,0.144416666666667,0.10461,0.400736,0.23937,0.34,0.12602,0.086612,0.33442,0.32231,0.42813,0.35187,0.209875,0.20651,0.15327,0.34411,0.21035,0.074144,-0.0037453,0.12203,0.0034539,0.46545,0.171013666666667,0.1082,0.093221,0.175285,0.164848,0.1410094,0.23941,0.1518075,0.1574,0.10305,0.1015,0.095121,0.023783
HM152764,0.1212,0.16678,0.08798825,0.062117,0.0054529,0.38498,0.27428,0.0235085,0.01540405,-0.050662,0.0303895,-0.017666,0.0049319,0.066418,0.132467,0.19103,0.031181,0.0781875,0.035018,0.0617,0.134187,0.049404,0.061949,0.12614,-0.030188,0.375064411764706,0.041575,0.048644,0.20079,0.02966575,0.0438915,0.055651,0.11898,0.0462814285714286,0.01066,0.0380675,0.23915,0.0156453333333333,0.10203,0.360106,0.1062734,0.27889,0.11998,0.02511,0.26621,0.14854,0.32231,0.24163,0.111568666666667,0.046973,0.063077,0.40105,0.15248,0.027164,0.013383,0.062439,0.0053531,0.30205,0.178768,0.07019,0.0065328,0.135055,0.06387554,0.065705115,0.10224,0.06788075,0.076817,0.044146,0.053175,0.13965,0.016288
HM152767,0.12688,0.18016,0.0928255,0.066262,0.0098114,0.38473,0.294225,0.02863235,0.00768175,-0.038878,0.0457225,-0.019208,0.028044,0.07085,0.12799,0.19957,0.032417,0.07478,0.040506,0.060082,0.1445015,0.050369,0.061115,0.14017,-0.022368,0.392179362745098,0.057446,0.060191,0.21197,0.0436514875,0.0552385,0.057618,0.12575,0.0606068571428571,0.026111,0.0459895,0.25199,0.0352446666666667,0.097259,0.36481,0.1204432,0.28661,0.12938,0.03663,0.27547,0.15899,0.33666,0.24242,0.1168315,0.066659,0.068438,0.41269,0.15849,0.039048,0.0049462,0.072,-0.0032947,0.31834,0.186443333333333,0.07324,0.0051818,0.137235,0.0804544,0.0791171,0.10918,0.080913,0.082366,0.051879,0.057595,0.13506,0.013683
KF841476,0.12345,0.1335,0.16014,0.20141,0.076339,0.27798,0.2715825,0.071938,0.0150625,0.037312,0.091283,0.024491,0.077963,0.020646,0.076467,0.2686,0.078141,0.174405,0.16408,0.149135,0.2224085,0.060939,0.1449,0.19097,-0.0096861,0.45985318627451,0.14399,0.12816,0.25787,0.07587,0.11602,0.12204,0.126765,0.113814857142857,0.084116,0.107195,0.28293,0.128928333333333,0.074561,0.361192,0.227474,0.35294,0.1596,0.12988,0.3793,0.31718,0.39189,0.27976,0.1980015,0.17016,0.1808,0.343,0.22327,0.0421026666666667,0.014432,0.093854,0.10067,0.424085,0.169614666666667,0.035582,0.080641,0.1916725,0.16159,0.1552995,0.21226,0.1248975,0.13759,0.11919,0.11238,0.037517,0.061628
HM152763,0.12441,0.18657,0.168345,0.081155,-0.0048577,0.13722,0.1082335,0.062727,0.065956,0.023013,0.042846,0.026614,-0.016889,0.043735,0.069976,0.21392,0.00099664,0.156315,0.1096,0.14735,0.128982,0.049032,0.11782,0.099182,0.031729,0.286069166666667,0.11247,0.11484,0.1764,0.0067469875,0.0236845833333333,-0.015842,0.0062414,0.0540677142857143,0.018436,0.049271,0.20423,0.0215246666666667,0.10657,0.191384,0.1193024,0.21209,0.13655,0.092289,0.18926,0.11349,0.23632,0.17536,0.168191333333333,0.034393,0.18394,0.20386,0.14845,0.0539316666666667,-0.019851,0.04506,0.068963,0.206595,0.158596666666667,0.0072087,0.029007,0.10666625,0.0552798,0.0825766,0.14933,0.0833565,0.012186,0.072421,0.07114,0.086783,0.12529
